"Gene","Outcome","Group","Regulation","lfc","padj","Significant"
"IL12B","Survived","Late","None",0.00104320800763258,0.995273593215729,FALSE
"PTGDR2","Survived","Late","None",0.00104320800763258,0.995273593215729,FALSE
"IFI44","Survived","Recovered","Up",1.92808842456264,0.0181485496927849,TRUE
"DEFA1","Survived","Recovered","None",1.92507059877954,0.303510775989049,FALSE
"CEACAM1","Survived","Recovered","Down",-1.92306263121388,0.0181485496927849,TRUE
"LTF","Survived","Recovered","None",1.7106587059012,0.349946552238871,FALSE
"SLC2A1","Survived","Recovered","None",1.70791711986729,0.132977214452948,FALSE
"ALOX15","Survived","Recovered","None",1.63506131126502,0.15253513448912,FALSE
"MX1","Survived","Recovered","Up",1.62673656210037,0.0181485496927849,TRUE
"BCL2L1","Survived","Recovered","None",1.55655395104486,0.0907225030752204,FALSE
"IL1R2","Survived","Recovered","None",-1.48577985104937,0.17935788916223,FALSE
"DEFB1","Survived","Recovered","None",1.46198688439219,0.208668211722091,FALSE
"PTGS2","Survived","Recovered","None",-1.42214795450449,0.132977214452948,FALSE
"OAS1","Survived","Recovered","None",1.40345774052358,0.28657686852903,FALSE
"OAS2","Survived","Recovered","Up",1.39418361471171,0.0181485496927849,TRUE
"IFIT3","Survived","Recovered","None",1.35539137737948,0.224675085571396,FALSE
"CCL23","Survived","Recovered","None",1.33855486325722,0.362177660991844,FALSE
"IFIT1","Survived","Recovered","None",1.29561094289608,0.132977214452948,FALSE
"SPP1","Survived","Recovered","None",1.25785209095633,0.208668211722091,FALSE
"CXCL10","Survived","Recovered","None",1.2251383614249,0.327836863286146,FALSE
"OASL","Survived","Recovered","None",1.20735529768483,0.0907225030752204,FALSE
"IL1B","Survived","Recovered","None",-1.18941454546724,0.13422214535646,FALSE
"IL1RAP","Survived","Recovered","None",-1.17069381345282,0.175281685234599,FALSE
"ICAM4","Survived","Recovered","None",1.11624085448315,0.363100955717583,FALSE
"IL1R1","Survived","Recovered","None",-1.0952399977104,0.208668211722091,FALSE
"S100A8","Survived","Recovered","None",1.08783220416013,0.303510775989049,FALSE
"TAL1","Survived","Recovered","None",1.08739953910317,0.309854965944969,FALSE
"CTSG","Survived","Recovered","None",1.06490014820695,0.0907225030752204,FALSE
"ALOX5","Survived","Recovered","None",1.05023940881978,0.0907225030752204,FALSE
"CCR4","Survived","Recovered","None",-1.04927407234902,0.17935788916223,FALSE
"TGFBR1","Survived","Recovered","None",-1.03368067402246,0.148590302206773,FALSE
"THBS1","Survived","Recovered","None",-1.02495557521712,0.338716654822074,FALSE
"IL6R","Survived","Recovered","None",-1.01848164731415,0.208668211722091,FALSE
"IFIT2","Survived","Recovered","None",0.999470225608675,0.481550420495388,FALSE
"TLR4","Survived","Recovered","None",-0.995456426291767,0.299240870265825,FALSE
"CD68","Survived","Recovered","None",0.99163800167771,0.28657686852903,FALSE
"KLRG1","Survived","Recovered","None",-0.966036934394788,0.28657686852903,FALSE
"CR2","Survived","Recovered","None",-0.940865572372535,0.208668211722091,FALSE
"NR3C1","Survived","Recovered","None",-0.937602819640411,0.20605999531861,FALSE
"TFRC","Survived","Recovered","None",0.929929896685334,0.382424320447334,FALSE
"TLR6","Survived","Recovered","None",-0.927492296043168,0.28657686852903,FALSE
"CXCR2","Survived","Recovered","None",-0.903308836922546,0.362177660991844,FALSE
"CD163","Survived","Recovered","None",0.882169165850842,0.433031619800923,FALSE
"PRG2","Survived","Recovered","None",0.881505091744257,0.28657686852903,FALSE
"IL6ST","Survived","Recovered","None",-0.867783930175611,0.15544807835463,FALSE
"C1QB","Survived","Recovered","None",0.851084855206871,0.28657686852903,FALSE
"FCER1A","Survived","Recovered","None",0.82555500559718,0.435788911888815,FALSE
"UBB","Survived","Recovered","None",0.812771099515578,0.465453393596803,FALSE
"CXCR1","Survived","Recovered","None",-0.787303188823254,0.41455459383674,FALSE
"TNFAIP3","Survived","Recovered","None",-0.776709246171437,0.327836863286146,FALSE
"PRDM1","Survived","Recovered","None",-0.775186829705209,0.236993977762695,FALSE
"KCNJ2","Survived","Recovered","None",-0.772969467696981,0.436425343719053,FALSE
"ICOS","Survived","Recovered","None",-0.747706634941178,0.413331148498379,FALSE
"CCR7","Survived","Recovered","None",-0.743265519719301,0.487663244748031,FALSE
"CEACAM8","Survived","Recovered","None",-0.743222532020345,0.438985943082378,FALSE
"CD83","Survived","Recovered","None",-0.740597447181046,0.481550420495388,FALSE
"FN1","Survived","Recovered","None",0.735641149595208,0.730577798145047,FALSE
"BCL2","Survived","Recovered","None",-0.733175885904085,0.535489135075017,FALSE
"TAGAP","Survived","Recovered","None",-0.731968741272061,0.28657686852903,FALSE
"PYCARD","Survived","Recovered","None",0.726224870358628,0.28657686852903,FALSE
"IL7","Survived","Recovered","None",-0.725861651015173,0.338716654822074,FALSE
"GBP1","Survived","Recovered","None",0.725444971454559,0.582754961851533,FALSE
"S100A9","Survived","Recovered","None",0.721506106048196,0.606667084753137,FALSE
"FCGR2A","Survived","Recovered","None",-0.713369631703719,0.438985943082378,FALSE
"IL7R","Survived","Recovered","None",-0.712626941439648,0.508877450576016,FALSE
"ABCB1","Survived","Recovered","None",0.708376657574563,0.299240870265825,FALSE
"CD28","Survived","Recovered","None",-0.70774402265887,0.413331148498379,FALSE
"OAZ1","Survived","Recovered","None",0.706945952551521,0.363100955717583,FALSE
"ITLN1","Survived","Recovered","None",0.705899710026157,0.438985943082378,FALSE
"MX2","Survived","Recovered","None",0.704300028597753,0.491290633577855,FALSE
"HLA-C","Survived","Recovered","None",0.703161794665798,0.808509399997569,FALSE
"CD8A","Survived","Recovered","None",0.700377333850664,0.714794686386177,FALSE
"LEF1","Survived","Recovered","None",-0.696744050316944,0.433031619800923,FALSE
"CLEC4E","Survived","Recovered","None",-0.69671851295104,0.714794686386177,FALSE
"FOS","Survived","Recovered","None",-0.695860573557082,0.582754961851533,FALSE
"ZEB1","Survived","Recovered","None",-0.693960101926662,0.28657686852903,FALSE
"FKBP5","Survived","Recovered","None",0.6936980747637,0.28657686852903,FALSE
"CX3CR1","Survived","Recovered","None",0.687348310604305,0.689449738260673,FALSE
"PPP1R12B","Survived","Recovered","None",-0.687318249893017,0.148590302206773,FALSE
"C2","Survived","Recovered","None",0.687076395722797,0.208668211722091,FALSE
"TLR8","Survived","Recovered","None",-0.670193231121203,0.435788911888815,FALSE
"SIRPA","Survived","Recovered","None",-0.666851289933623,0.536248891240136,FALSE
"MAP4K4","Survived","Recovered","None",0.66618633729431,0.433031619800923,FALSE
"BCL6","Survived","Recovered","None",-0.662205482306426,0.435788911888815,FALSE
"PDGFB","Survived","Recovered","None",0.65905311107816,0.733502544315422,FALSE
"IL8","Survived","Recovered","None",-0.658247488314723,0.733502544315422,FALSE
"ITGA5","Survived","Recovered","None",-0.656957350552062,0.582754961851533,FALSE
"PTGIR","Survived","Recovered","None",0.647756586476403,0.327836863286146,FALSE
"CD81","Survived","Recovered","None",0.645674254037562,0.413331148498379,FALSE
"CD36","Survived","Recovered","None",0.643431667921901,0.582754961851533,FALSE
"SIGIRR","Survived","Recovered","None",-0.639231592644203,0.491236606955361,FALSE
"CD1C","Survived","Recovered","None",-0.636077422670397,0.733502544315422,FALSE
"PTGER4","Survived","Recovered","None",-0.633313875834366,0.582754961851533,FALSE
"LAIR1","Survived","Recovered","None",-0.632919753061274,0.714794686386177,FALSE
"CCL4","Survived","Recovered","None",-0.632240103623331,0.459729674513478,FALSE
"GPR183","Survived","Recovered","None",-0.627808359901051,0.481550420495388,FALSE
"CD40LG","Survived","Recovered","None",-0.625519863776143,0.327884791712467,FALSE
"CREB1","Survived","Recovered","None",-0.620450251077203,0.433031619800923,FALSE
"TRAF4","Survived","Recovered","None",-0.617979332265636,0.491236606955361,FALSE
"CXCR4","Survived","Recovered","None",-0.613441681826906,0.433031619800923,FALSE
"CD9","Survived","Recovered","None",-0.611623707659623,0.536248891240136,FALSE
"IKBKB","Survived","Recovered","None",-0.606018032467694,0.433031619800923,FALSE
"G6PD","Survived","Recovered","None",0.602914283644049,0.370459203498642,FALSE
"HLA-DOB","Survived","Recovered","None",-0.598907704552314,0.582754961851533,FALSE
"CD8B","Survived","Recovered","None",0.598609886090511,0.733502544315422,FALSE
"GNLY","Survived","Recovered","None",0.59452094093958,0.730577798145047,FALSE
"ERCC3","Survived","Recovered","None",-0.593299109547116,0.447692701031826,FALSE
"CD40","Survived","Recovered","None",-0.592718418664425,0.634200597660091,FALSE
"CUL9","Survived","Recovered","None",-0.591794575922481,0.28657686852903,FALSE
"CCBP2","Survived","Recovered","None",0.589374577525065,0.327836863286146,FALSE
"TIRAP","Survived","Recovered","None",-0.587763133274366,0.349946552238871,FALSE
"HIF1A","Survived","Recovered","None",-0.586672875836909,0.491236606955361,FALSE
"CCRL2","Survived","Recovered","None",-0.583642450674563,0.491236606955361,FALSE
"ATM","Survived","Recovered","None",-0.579093339110385,0.582956034792569,FALSE
"FPR2","Survived","Recovered","None",0.575285648565124,0.612495612630129,FALSE
"MAPKAPK5","Survived","Recovered","None",-0.574088247326663,0.435788911888815,FALSE
"PRF1","Survived","Recovered","None",0.57215304420699,0.733502544315422,FALSE
"HLA-A","Survived","Recovered","None",0.571762401544476,0.733502544315422,FALSE
"GZMK","Survived","Recovered","None",0.570227205609767,0.733502544315422,FALSE
"CD44","Survived","Recovered","None",0.569761852031716,0.582754961851533,FALSE
"PTAFR","Survived","Recovered","None",-0.569476494293552,0.621161468791789,FALSE
"CYBB","Survived","Recovered","None",0.568923382797296,0.44282649452118,FALSE
"OAS3","Survived","Recovered","None",0.564468934856643,0.296010700032966,FALSE
"CXCR3","Survived","Recovered","None",0.5590155169511,0.438985943082378,FALSE
"CSF3R","Survived","Recovered","None",-0.557412234816148,0.714794686386177,FALSE
"CD96","Survived","Recovered","None",-0.556064920050726,0.733502544315422,FALSE
"CEACAM6","Survived","Recovered","None",0.555824726625486,0.28657686852903,FALSE
"CD99","Survived","Recovered","None",0.551782552545935,0.582754961851533,FALSE
"IL18","Survived","Recovered","None",0.547842289031411,0.689449738260673,FALSE
"SLAMF1","Survived","Recovered","None",-0.545837826557042,0.54220338954909,FALSE
"ICOSLG","Survived","Recovered","None",-0.54334593212061,0.427879485640715,FALSE
"IGF2R","Survived","Recovered","None",-0.543152653636279,0.582754961851533,FALSE
"EGR1","Survived","Recovered","None",0.542204645670823,0.733502544315422,FALSE
"CR1","Survived","Recovered","None",-0.541668833060882,0.433031619800923,FALSE
"DDX50","Survived","Recovered","None",0.5413724425404,0.582754961851533,FALSE
"CSF2RB","Survived","Recovered","None",-0.53299658732615,0.698450177530218,FALSE
"STAT5B","Survived","Recovered","None",-0.53258892718776,0.513370011631135,FALSE
"CCR6","Survived","Recovered","None",-0.53066439107111,0.363100955717583,FALSE
"MS4A2","Survived","Recovered","None",0.530376868017223,0.349356519875022,FALSE
"SMAD7","Survived","Recovered","None",-0.527020580057624,0.582754961851533,FALSE
"SIGLEC1","Survived","Recovered","None",0.52640034489043,0.582754961851533,FALSE
"RARRES3","Survived","Recovered","None",0.526382623710584,0.733502544315422,FALSE
"FCGRT","Survived","Recovered","None",-0.525133262059146,0.702669980241532,FALSE
"IKZF2","Survived","Recovered","None",-0.524491189283203,0.59294360735593,FALSE
"CD22","Survived","Recovered","None",-0.524355652414257,0.733502544315422,FALSE
"HLA-DQB1","Survived","Recovered","None",-0.521330630425471,0.733502544315422,FALSE
"LAG3","Survived","Recovered","None",0.51656596196299,0.491236606955361,FALSE
"NFKB1","Survived","Recovered","None",-0.511647059845615,0.689449738260673,FALSE
"TNFSF13","Survived","Recovered","None",0.507384010297228,0.733502544315422,FALSE
"CCR3","Survived","Recovered","None",0.506986995138446,0.733502544315422,FALSE
"ATG5","Survived","Recovered","None",-0.506337953332443,0.586562655491539,FALSE
"NOTCH1","Survived","Recovered","None",-0.505138307341624,0.582754961851533,FALSE
"IL29","Survived","Recovered","None",0.497753067415,0.730577798145047,FALSE
"CD19","Survived","Recovered","None",-0.496334977714212,0.733502544315422,FALSE
"CD14","Survived","Recovered","None",-0.495176968038246,0.733502544315422,FALSE
"IL13RA1","Survived","Recovered","None",-0.494938857040156,0.714794686386177,FALSE
"TRAF6","Survived","Recovered","None",-0.491503333848829,0.487663244748031,FALSE
"THY1","Survived","Recovered","None",0.490380756477497,0.582754961851533,FALSE
"RPS6KA5","Survived","Recovered","None",-0.483112102703961,0.699973258420297,FALSE
"STAT4","Survived","Recovered","None",-0.472641986680656,0.714794686386177,FALSE
"NFKBIZ","Survived","Recovered","None",-0.472639960673352,0.714794686386177,FALSE
"FCER1G","Survived","Recovered","None",0.468545719020195,0.427879485640715,FALSE
"IFI35","Survived","Recovered","None",0.467675650550532,0.582754961851533,FALSE
"TBK1","Survived","Recovered","None",-0.46659661751049,0.689449738260673,FALSE
"CLU","Survived","Recovered","None",0.465951696124252,0.733502544315422,FALSE
"ITGB2","Survived","Recovered","None",0.464043234199551,0.508877450576016,FALSE
"TNFSF8","Survived","Recovered","None",-0.463324118829604,0.733502544315422,FALSE
"PLAUR","Survived","Recovered","None",0.463030837349507,0.582754961851533,FALSE
"MME","Survived","Recovered","None",-0.460307800614697,0.733502544315422,FALSE
"LTB","Survived","Recovered","None",-0.458559551568111,0.733502544315422,FALSE
"IL21","Survived","Recovered","None",-0.457638584677865,0.733502544315422,FALSE
"IDO1","Survived","Recovered","None",0.455460837934412,0.733502544315422,FALSE
"IL17RA","Survived","Recovered","None",-0.454908428800527,0.733502544315422,FALSE
"MYC","Survived","Recovered","None",-0.453651499942442,0.699973258420297,FALSE
"CD27","Survived","Recovered","None",-0.453303879247054,0.733502544315422,FALSE
"CIITA","Survived","Recovered","None",-0.448833552878096,0.733502544315422,FALSE
"CCL5","Survived","Recovered","None",0.448434016060467,0.733502544315422,FALSE
"CD82","Survived","Recovered","None",-0.446954411383516,0.733502544315422,FALSE
"C4A","Survived","Recovered","None",0.44402786850828,0.582754961851533,FALSE
"CHUK","Survived","Recovered","None",-0.443852716372213,0.733502544315422,FALSE
"HSH2D","Survived","Recovered","None",-0.442583996417554,0.730577798145047,FALSE
"NFATC2","Survived","Recovered","None",-0.438941101638714,0.730577798145047,FALSE
"CMA1","Survived","Recovered","None",0.438358823973808,0.582754961851533,FALSE
"CLEC4A","Survived","Recovered","None",-0.434465102300749,0.733502544315422,FALSE
"CD5","Survived","Recovered","None",-0.433931552242252,0.733502544315422,FALSE
"PLAU","Survived","Recovered","None",0.430336579533896,0.582754961851533,FALSE
"CCR2","Survived","Recovered","None",0.429162230300451,0.733502544315422,FALSE
"STAT5A","Survived","Recovered","None",-0.429141449862186,0.714794686386177,FALSE
"CD55","Survived","Recovered","None",0.428827143001747,0.733502544315422,FALSE
"IRF7","Survived","Recovered","None",0.428381757893066,0.733502544315422,FALSE
"GNAS","Survived","Recovered","None",0.428192984933652,0.491236606955361,FALSE
"NFATC1","Survived","Recovered","None",-0.427707536725152,0.714794686386177,FALSE
"HMGB2","Survived","Recovered","None",0.425473765320932,0.730577798145047,FALSE
"TCF4","Survived","Recovered","None",-0.423760470105882,0.733502544315422,FALSE
"BLK","Survived","Recovered","None",-0.419653117189663,0.733502544315422,FALSE
"CAMP","Survived","Recovered","None",0.417633074010681,0.733502544315422,FALSE
"GP1BB","Survived","Recovered","None",-0.41504008639791,0.733502544315422,FALSE
"NFIL3","Survived","Recovered","None",-0.411918141876038,0.733502544315422,FALSE
"ITGAM","Survived","Recovered","None",0.409872921066734,0.733502544315422,FALSE
"IL2RB","Survived","Recovered","None",0.409836315813729,0.733502544315422,FALSE
"PRKCA","Survived","Recovered","None",-0.40864773649489,0.733502544315422,FALSE
"ETS1","Survived","Recovered","None",-0.407188138617043,0.733502544315422,FALSE
"TBP","Survived","Recovered","None",-0.404710977978202,0.67429466607063,FALSE
"MALT1","Survived","Recovered","None",-0.401513280966888,0.733502544315422,FALSE
"PSMB10","Survived","Recovered","None",0.400370278517951,0.582754961851533,FALSE
"CLEC7A","Survived","Recovered","None",0.398789837167561,0.733502544315422,FALSE
