"Gene","Group","Regulation","lfc","padj","Significant"
"PPARG","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"PRG2","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"PTGDR2","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"PTGER1","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"PTGER2","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"PTGER3","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"PTGFR","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"RAG1","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"RAG2","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"RORC","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"RRAD","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"SELE","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"SERPING1","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"SIGLEC1","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"SYT17","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TGFB3","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TLR7","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TNFRSF11A","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TNFRSF18","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TNFRSF4","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TNFRSF8","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TNFRSF9","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TNFSF11","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TNFSF15","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TNFSF18","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TPSAB1","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TREM2","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"TSLP","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"VCAM1","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"VTN","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"ZBTB16","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"ZNF205","Baseline","None",-0.016493133309722,0.997694072742102,FALSE
"C3AR1","Baseline","None",-0.0164931333097211,0.997694072742102,FALSE
"CCL24","Baseline","None",-0.0164931333097211,0.997694072742102,FALSE
"CCL7","Baseline","None",-0.0164931333097211,0.997694072742102,FALSE
"CFB","Baseline","None",-0.0164931333097211,0.997694072742102,FALSE
"IL4","Baseline","None",-0.0164931333097211,0.997694072742102,FALSE
"MAVS","Baseline","None",-0.0164931333097211,0.997694072742102,FALSE
"MBL2","Baseline","None",-0.0164931333097211,0.997694072742102,FALSE
"STAT4","Baseline","None",0.0164439588311698,0.997694072742102,FALSE
"TRAF3","Baseline","None",-0.0159916498901476,0.997694072742102,FALSE
"JAK1","Baseline","None",0.0149584872518354,0.997694072742102,FALSE
"XCR1","Baseline","None",0.0147887387064021,0.997694072742102,FALSE
"FADD","Baseline","None",-0.0138308787950185,0.997694072742102,FALSE
"EIF2A","Baseline","None",-0.0130775687360298,0.997694072742102,FALSE
"CD164","Baseline","None",-0.0115894289753893,0.997694072742102,FALSE
"CASP8","Baseline","None",-0.0108846084964647,0.997694072742102,FALSE
"RIPK1","Baseline","None",-0.0105693940261755,0.997694072742102,FALSE
"GRB2","Baseline","None",-0.0105502707317378,0.997694072742102,FALSE
"NOD2","Baseline","None",-0.0100898111734473,0.997694072742102,FALSE
"MAP3K1","Baseline","None",0.0100711369943038,0.997694072742102,FALSE
"IL10RA","Baseline","None",0.0100535849934165,0.997694072742102,FALSE
"RPS6KA5","Baseline","None",-0.00908568492168804,0.997694072742102,FALSE
"CD53","Baseline","None",0.00847744863539823,0.997694072742102,FALSE
"IL1R2","Baseline","None",-0.00812242928583728,0.998461742701574,FALSE
"MCL1","Baseline","None",0.00801850738964127,0.997694072742102,FALSE
"IKBKG","Baseline","None",-0.00721552465203157,0.997694072742102,FALSE
"BATF3","Baseline","None",-0.00710319806379278,0.997694072742102,FALSE
"NCAM1","Baseline","None",0.00642785882161867,0.997694072742102,FALSE
"PSMB5","Baseline","None",-0.00583429758042087,0.998461742701574,FALSE
"CFI","Baseline","None",-0.00534079040040147,0.997694072742102,FALSE
"GPR183","Baseline","None",-0.00444624640927493,0.998461742701574,FALSE
"RARRES3","Baseline","None",0.00400734090475652,0.999432021900419,FALSE
"HFE","Baseline","None",0.00399196756551312,0.998461742701574,FALSE
"IFNB1","Baseline","None",0.00399196756551223,0.998461742701574,FALSE
"ATF2","Baseline","None",-0.00182450475128171,0.999432021900419,FALSE
"TNFSF10","Baseline","None",0.00164852806873927,0.999432021900419,FALSE
"IL15","Baseline","None",0.00109547326993553,0.999432021900419,FALSE
"ITGA4","Baseline","None",-0.000283795925003716,0.999503373189154,FALSE
"C9","Pre-response","None",-1.89519503863463,0.876795883385195,FALSE
"CLU","Pre-response","None",-1.62014301412891,0.876795883385195,FALSE
"HLA-A","Pre-response","None",1.52156326011046,0.876795883385195,FALSE
"LAIR1","Pre-response","None",-1.50766154840128,0.876795883385195,FALSE
"MBL2","Pre-response","None",-1.23846567319247,0.876795883385195,FALSE
"TARP","Pre-response","None",1.21327662244054,0.876795883385195,FALSE
"IL4","Pre-response","None",-1.1557989206638,0.876795883385195,FALSE
"PDGFB","Pre-response","None",-1.14961718911324,0.876795883385195,FALSE
"MME","Pre-response","None",-1.1439336352239,0.876795883385195,FALSE
"DEFB4A","Pre-response","None",-1.13885496956002,0.876795883385195,FALSE
"CCL21","Pre-response","None",-1.13781098531876,0.876795883385195,FALSE
"GBP1","Pre-response","None",1.00033443887074,0.876795883385195,FALSE
"GP1BB","Pre-response","None",-0.995180511293123,0.876795883385195,FALSE
"CCR1","Pre-response","None",0.985813091932835,0.876795883385195,FALSE
"HSPB2","Pre-response","None",-0.984183901327822,0.876795883385195,FALSE
"HLA-DRA","Pre-response","None",0.980640434179282,0.876795883385195,FALSE
"RARRES3","Pre-response","None",0.951515336703174,0.876795883385195,FALSE
"CD8B","Pre-response","None",0.945728588788736,0.876795883385195,FALSE
"ITGAX","Pre-response","None",0.941887758073295,0.876795883385195,FALSE
"ICAM3","Pre-response","None",-0.940957746976513,0.876795883385195,FALSE
"OAS2","Pre-response","None",0.938828950533027,0.876795883385195,FALSE
"IFIT3","Pre-response","None",0.926411287927895,0.876795883385195,FALSE
"FCGR1A","Pre-response","None",-0.924618786861235,0.876795883385195,FALSE
"GNLY","Pre-response","None",0.912648258341543,0.876795883385195,FALSE
"SLAMF6","Pre-response","None",0.885077142485363,0.876795883385195,FALSE
"HPRT1","Pre-response","None",0.88354861620685,0.876795883385195,FALSE
"BLNK","Pre-response","None",0.866134262066474,0.876795883385195,FALSE
"PRF1","Pre-response","None",0.865514482923622,0.876795883385195,FALSE
"SMAD3","Pre-response","None",0.861635452357992,0.876795883385195,FALSE
"POU2F2","Pre-response","None",0.859208795351235,0.876795883385195,FALSE
"KLRK1","Pre-response","None",0.852908307455317,0.876795883385195,FALSE
"FOS","Pre-response","None",-0.851553052393449,0.876795883385195,FALSE
"KLRD1","Pre-response","None",0.840816006842548,0.876795883385195,FALSE
"CEACAM8","Pre-response","None",-0.820493494307375,0.876795883385195,FALSE
"TBX21","Pre-response","None",0.81715628010228,0.876795883385195,FALSE
"CDC42","Pre-response","None",0.810301587097955,0.876795883385195,FALSE
"C5aR1","Pre-response","None",-0.798344280889257,0.876795883385195,FALSE
"CD27","Pre-response","None",0.788192232960203,0.876795883385195,FALSE
"KLRB1","Pre-response","None",0.785825355908981,0.876795883385195,FALSE
"S100A8","Pre-response","None",-0.784874514089356,0.876795883385195,FALSE
"TRAF1","Pre-response","None",0.784638437109194,0.876795883385195,FALSE
"PTPN22","Pre-response","None",0.780929021826713,0.876795883385195,FALSE
"LGALS3","Pre-response","None",-0.777069849259114,0.876795883385195,FALSE
"KLRC1","Pre-response","None",-0.770051508218699,0.876795883385195,FALSE
"CD46","Pre-response","None",0.76895525353703,0.876795883385195,FALSE
"IRF7","Pre-response","None",0.756349460848076,0.876795883385195,FALSE
"IL1B","Pre-response","None",-0.753155502907807,0.876795883385195,FALSE
"FPR2","Pre-response","None",-0.741404657639404,0.876795883385195,FALSE
"LILRA2","Pre-response","None",0.738095276477479,0.876795883385195,FALSE
"FKBP5","Pre-response","None",0.735472305528612,0.876795883385195,FALSE
"ABCF1","Pre-response","None",0.733524989387853,0.876795883385195,FALSE
"CD1C","Pre-response","None",0.732807835986893,0.876795883385195,FALSE
"CD9","Pre-response","None",-0.724698348476862,0.876795883385195,FALSE
"EIF2AK2","Pre-response","None",0.723122128152597,0.876795883385195,FALSE
"PRDM1","Pre-response","None",0.71670871517412,0.876795883385195,FALSE
"TNFRSF1B","Pre-response","None",0.716042961071647,0.876795883385195,FALSE
"CD28","Pre-response","None",-0.714009250509981,0.876795883385195,FALSE
"ADA","Pre-response","None",0.703660879914503,0.876795883385195,FALSE
"IL8","Pre-response","None",-0.703292643371237,0.876795883385195,FALSE
"CTSC","Pre-response","None",0.696549980705202,0.876795883385195,FALSE
"CD96","Pre-response","None",0.690210049508481,0.876795883385195,FALSE
"TNFSF8","Pre-response","None",-0.685629947836405,0.876795883385195,FALSE
"C1QBP","Pre-response","None",0.681976618722636,0.876795883385195,FALSE
"TOLLIP","Pre-response","None",-0.68139783411205,0.876795883385195,FALSE
"STAT2","Pre-response","None",0.670419418252498,0.876795883385195,FALSE
"EIF2A","Pre-response","None",0.669698553061433,0.876795883385195,FALSE
"SH2D1A","Pre-response","None",0.666633166448194,0.876795883385195,FALSE
"NFIL3","Pre-response","None",-0.663967087349318,0.876795883385195,FALSE
"CD3G","Pre-response","None",0.655924623697553,0.876795883385195,FALSE
"ITGAL","Pre-response","None",0.655093307145739,0.876795883385195,FALSE
"S100A9","Pre-response","None",-0.651334164305409,0.876795883385195,FALSE
"PLA2G4A","Pre-response","None",-0.649411175298843,0.876795883385195,FALSE
"IL29","Pre-response","None",-0.649186218749595,0.876795883385195,FALSE
"CFI","Pre-response","None",-0.63682200978928,0.876795883385195,FALSE
"LILRA1","Pre-response","None",-0.632998710629005,0.876795883385195,FALSE
"IRAK4","Pre-response","None",0.63138210397254,0.876795883385195,FALSE
"GZMB","Pre-response","None",0.625269775190928,0.876795883385195,FALSE
"IL1R2","Pre-response","None",-0.624534716659525,0.876795883385195,FALSE
"CD3D","Pre-response","None",0.615535557745314,0.876795883385195,FALSE
"C4B","Pre-response","None",0.612828586131759,0.876795883385195,FALSE
"IRF8","Pre-response","None",0.612061937820167,0.876795883385195,FALSE
"IFIT2","Pre-response","None",0.608178251201636,0.876795883385195,FALSE
"GZMH","Pre-response","None",0.608070871762315,0.876795883385195,FALSE
"MS4A1","Pre-response","None",0.60378685653923,0.876795883385195,FALSE
"ITGA4","Pre-response","None",0.596301199532745,0.876795883385195,FALSE
"CD55","Pre-response","None",0.595773467598679,0.876795883385195,FALSE
"IFITM1","Pre-response","None",0.593278730847528,0.876795883385195,FALSE
"CSF3R","Pre-response","None",-0.589698221320482,0.876795883385195,FALSE
"IKZF3","Pre-response","None",0.588302621960516,0.876795883385195,FALSE
"ALOX5","Pre-response","None",-0.58665630702161,0.876795883385195,FALSE
"CD79A","Pre-response","None",0.578826335037901,0.876795883385195,FALSE
"CD82","Pre-response","None",0.577609824128405,0.876795883385195,FALSE
"IDO1","Pre-response","None",0.577121186411725,0.876795883385195,FALSE
"REPS1","Pre-response","None",-0.570922909254365,0.876795883385195,FALSE
"POLR2A","Pre-response","None",0.56826826029098,0.876795883385195,FALSE
"CTNNB1","Pre-response","None",0.564877683424566,0.876795883385195,FALSE
"HMGB1","Pre-response","None",0.562156802382489,0.876795883385195,FALSE
"CR2","Pre-response","None",-0.560158144675286,0.876795883385195,FALSE
"HLA-DMB","Pre-response","None",0.558310684241986,0.876795883385195,FALSE
"MAPKAPK2","Pre-response","None",-0.555556390619912,0.876795883385195,FALSE
"CASP1","Pre-response","None",0.555311036625636,0.876795883385195,FALSE
"MAPK14","Pre-response","None",0.553453716002767,0.876795883385195,FALSE
"ANP32B","Pre-response","None",0.5483180086758,0.876795883385195,FALSE
"STAT5A","Pre-response","None",0.546361388952711,0.876795883385195,FALSE
"CD44","Pre-response","None",0.544621885178371,0.876795883385195,FALSE
"IKBKAP","Pre-response","None",-0.542383094664604,0.881734517820031,FALSE
"XCL1","Pre-response","None",-0.542041525825286,0.876795883385195,FALSE
"CYSLTR1","Pre-response","None",0.538704394043446,0.876795883385195,FALSE
"TAP1","Pre-response","None",0.537707910946121,0.876795883385195,FALSE
"CLEC4E","Pre-response","None",-0.536404659453905,0.876795883385195,FALSE
"SDHA","Pre-response","None",-0.534793322920213,0.876795883385195,FALSE
"IRF3","Pre-response","None",0.532048318027682,0.876795883385195,FALSE
"PTGER4","Pre-response","None",-0.531066002390745,0.876795883385195,FALSE
"CARD9","Pre-response","None",-0.527552246859894,0.876795883385195,FALSE
"ATG12","Pre-response","None",0.524469197810891,0.876795883385195,FALSE
"CCR3","Pre-response","None",-0.523519939306825,0.876795883385195,FALSE
"PSMB8","Pre-response","None",0.522437637000493,0.876795883385195,FALSE
"NOTCH2","Pre-response","None",-0.519619149814661,0.876795883385195,FALSE
"TGFB1","Pre-response","None",0.517416347276166,0.876795883385195,FALSE
"LTB4R","Pre-response","None",-0.514028006931999,0.876795883385195,FALSE
"CD81","Pre-response","None",0.513317406521709,0.876795883385195,FALSE
"PML","Pre-response","None",0.510092422996985,0.876795883385195,FALSE
"IFNAR1","Pre-response","None",0.509783085619014,0.876795883385195,FALSE
"TRIM39","Pre-response","None",0.507888261259835,0.876795883385195,FALSE
"PTPN2","Pre-response","None",-0.507363296788531,0.876795883385195,FALSE
"FCAR","Pre-response","None",0.503019562516967,0.876795883385195,FALSE
"LEF1","Pre-response","None",-0.502644465038399,0.876795883385195,FALSE
"CD1A","Pre-response","None",-0.501064930004643,0.876795883385195,FALSE
"BCAP31","Pre-response","None",0.499163326468206,0.876795883385195,FALSE
"STAT1","Pre-response","None",0.49816548300209,0.876795883385195,FALSE
"IL2RG","Pre-response","None",0.497115777139943,0.876795883385195,FALSE
"CD48","Pre-response","None",0.497105070019728,0.876795883385195,FALSE
"FCER1A","Pre-response","None",-0.492199379352119,0.876795883385195,FALSE
"PTGS2","Pre-response","None",-0.49119103632195,0.876795883385195,FALSE
"NFKBIZ","Pre-response","None",-0.489917287977077,0.876795883385195,FALSE
"NR3C1","Pre-response","None",0.489334420345704,0.876795883385195,FALSE
"CD6","Pre-response","None",0.482765221311928,0.876795883385195,FALSE
"ATF2","Pre-response","None",0.482764146497631,0.876795883385195,FALSE
"TUBB","Pre-response","None",0.482339982473416,0.876795883385195,FALSE
"USP9Y","Pre-response","None",0.472955640076341,0.876795883385195,FALSE
"PLAUR","Pre-response","None",-0.471539515010281,0.876795883385195,FALSE
"HSH2D","Pre-response","None",0.470811204582327,0.876795883385195,FALSE
"IDO2","Pre-response","None",-0.470530763253278,0.876795883385195,FALSE
"CD68","Pre-response","None",-0.466005420208959,0.876795883385195,FALSE
"PSMB7","Pre-response","None",0.464805530837687,0.876795883385195,FALSE
"DDX50","Pre-response","None",0.461278584964248,0.876795883385195,FALSE
"IFNG","Pre-response","None",0.456867128140302,0.876795883385195,FALSE
"AKT3","Pre-response","None",0.452803147971956,0.876795883385195,FALSE
"MAP4K1","Pre-response","None",0.449400688452929,0.876795883385195,FALSE
"MAPK3","Pre-response","None",0.448422028012873,0.876795883385195,FALSE
"ICAM2","Pre-response","None",-0.447642827545469,0.876795883385195,FALSE
"SLAMF7","Pre-response","None",0.446952083131626,0.876795883385195,FALSE
"LILRB2","Pre-response","None",0.443916740963779,0.876795883385195,FALSE
"FAS","Pre-response","None",0.441837786692756,0.876795883385195,FALSE
"IRF4","Pre-response","None",0.439110744153837,0.876795883385195,FALSE
"CX3CR1","Pre-response","None",0.438998118974977,0.876795883385195,FALSE
"IL1R1","Pre-response","None",-0.438542632836436,0.876795883385195,FALSE
"LCK","Pre-response","None",0.4370560570074,0.876795883385195,FALSE
"CD79B","Pre-response","None",0.436468031520294,0.876795883385195,FALSE
"PPBP","Pre-response","None",-0.436201494776181,0.876795883385195,FALSE
"C1QB","Pre-response","None",-0.435945432730693,0.876795883385195,FALSE
"ARG2","Pre-response","None",-0.433048564347201,0.876795883385195,FALSE
"S1PR1","Pre-response","None",0.432147340744569,0.876795883385195,FALSE
"PSMB10","Pre-response","None",0.430890755857376,0.876795883385195,FALSE
"PYCARD","Pre-response","None",0.4301399092809,0.876795883385195,FALSE
"PTPN6","Pre-response","None",-0.429076801811679,0.876795883385195,FALSE
"TNFSF13B","Pre-response","None",-0.42659860846304,0.876795883385195,FALSE
"CD7","Pre-response","None",0.426451285015123,0.876795883385195,FALSE
"UBE2L3","Pre-response","None",0.425367354331632,0.876795883385195,FALSE
"CREB1","Pre-response","None",0.421123547830177,0.876795883385195,FALSE
"CFH","Pre-response","None",-0.408637753176434,0.876795883385195,FALSE
"CCR6","Pre-response","None",-0.399239941652373,0.876795883385195,FALSE
"IL5RA","Pre-response","None",-0.398106437788588,0.876795883385195,FALSE
"NFATC3","Pre-response","None",0.392492472441161,0.876795883385195,FALSE
"TAGAP","Pre-response","None",0.39180009195448,0.876795883385195,FALSE
"MAP2K4","Pre-response","None",0.390647752307373,0.876795883385195,FALSE
"FLT3LG","Pre-response","None",0.390058885771445,0.876795883385195,FALSE
"MAX","Pre-response","None",0.387878758862431,0.876795883385195,FALSE
"CD38","Pre-response","None",0.386911508793842,0.876795883385195,FALSE
"IKBKG","Pre-response","None",-0.385180982411514,0.876795883385195,FALSE
"STAT6","Pre-response","None",0.380065329110446,0.876795883385195,FALSE
"FYN","Pre-response","None",0.376781460080904,0.876795883385195,FALSE
"CCR4","Pre-response","None",0.375248590633337,0.876795883385195,FALSE
"TRADD","Pre-response","None",-0.3744207794424,0.891222268137427,FALSE
"CR1","Pre-response","None",-0.373114846584239,0.876795883385195,FALSE
"ILF3","Pre-response","None",0.371416225866525,0.876795883385195,FALSE
"ITGB1","Pre-response","None",0.369625469374,0.876795883385195,FALSE
"IL1RL1","Pre-response","None",-0.369386892844834,0.876795883385195,FALSE
"MIF","Pre-response","None",0.369316165516473,0.876795883385195,FALSE
"GPI","Pre-response","None",0.368149668126945,0.876795883385195,FALSE
"CASP2","Pre-response","None",-0.363585342931394,0.876795883385195,FALSE
"IL11RA","Pre-response","None",-0.363028367262358,0.876795883385195,FALSE
"JUN","Pre-response","None",-0.360228012209983,0.876795883385195,FALSE
"NFKB2","Pre-response","None",-0.356272298508579,0.876795883385195,FALSE
"MEF2BNB","Pre-response","None",-0.35543479657241,0.876795883385195,FALSE
"CD164","Pre-response","None",0.351643741261697,0.876795883385195,FALSE
"SMPD3","Pre-response","None",-0.351363056828689,0.876795883385195,FALSE
"CD97","Pre-response","None",-0.349383716049957,0.876795883385195,FALSE
"FCGR2A","Pre-response","None",0.347382723984749,0.876795883385195,FALSE
"ISG20","Pre-response","None",0.347277831547455,0.876795883385195,FALSE
"JAK1","Pre-response","None",0.346975644132844,0.876795883385195,FALSE
"DOCK9","Pre-response","None",0.344598153192386,0.876795883385195,FALSE
"SIGIRR","Pre-response","None",-0.342944634073893,0.876795883385195,FALSE
"TNFSF4","Pre-response","None",-0.338514427378721,0.876795883385195,FALSE
"MAP4K2","Pre-response","None",-0.33707524820877,0.876795883385195,FALSE
"FCGR2B","Pre-response","None",0.336694996575341,0.876795883385195,FALSE
"ZEB1","Pre-response","None",-0.335565443465342,0.876795883385195,FALSE
"CD59","Pre-response","None",0.335095007716806,0.876795883385195,FALSE
"IRAK3","Pre-response","None",0.334469952380068,0.876795883385195,FALSE
"IRF1","Pre-response","None",0.333388285267937,0.876795883385195,FALSE
"SRC","Pre-response","None",-0.332687688866239,0.876795883385195,FALSE
"CD99","Pre-response","None",-0.332366311518829,0.876795883385195,FALSE
"C14orf166","Pre-response","None",0.332096792301652,0.876795883385195,FALSE
"TICAM1","Pre-response","None",-0.329581081417984,0.876795883385195,FALSE
"OAS3","Pre-response","None",-0.328560730503485,0.876795883385195,FALSE
"PSMB5","Pre-response","None",0.327832150737676,0.876795883385195,FALSE
"IRAK1","Pre-response","None",-0.327054461428369,0.876795883385195,FALSE
"MAPK1","Pre-response","None",0.325419924303695,0.876795883385195,FALSE
"KIR3DS1","Pre-response","None",-0.324265915057536,0.876795883385195,FALSE
"G6PD","Pre-response","None",0.32312722138505,0.876795883385195,FALSE
"TBP","Pre-response","None",-0.321015271871581,0.876795883385195,FALSE
"IL12RB2","Pre-response","None",-0.31758870143382,0.876795883385195,FALSE
"MEF2D","Pre-response","None",-0.317003509559641,0.876795883385195,FALSE
"CD58","Pre-response","None",0.31519827942356,0.876795883385195,FALSE
"HLA-DMA","Pre-response","None",0.314671538233405,0.876795883385195,FALSE
"HLA-DPB1","Pre-response","None",-0.31355922395896,0.88927259348503,FALSE
"LILRB3","Pre-response","None",-0.310362143646304,0.876795883385195,FALSE
"NOD2","Pre-response","None",0.308628323166445,0.876795883385195,FALSE
"PPP1R12B","Pre-response","None",-0.307839791218092,0.876795883385195,FALSE
"F13A1","Pre-response","None",-0.3071632390712,0.88927259348503,FALSE
"C1QA","Pre-response","None",-0.304657993133985,0.876795883385195,FALSE
"LITAF","Pre-response","None",0.304414587686436,0.876795883385195,FALSE
"BCL2L1","Pre-response","None",-0.303131167749694,0.891222268137427,FALSE
"SIRPA","Pre-response","None",0.302126093385674,0.882940220185893,FALSE
"BID","Pre-response","None",0.301996741044855,0.876795883385195,FALSE
"TAL1","Pre-response","None",-0.301774715461416,0.88927259348503,FALSE
"TNFRSF18","Pre-response","None",-0.301616240786782,0.876795883385195,FALSE
"CCL5","Pre-response","None",0.301176916150373,0.88927259348503,FALSE
"HLA-DQB1","Pre-response","None",0.30088696574879,0.88927259348503,FALSE
"C3AR1","Pre-response","None",-0.293282534681898,0.876795883385195,FALSE
"PTGIR","Pre-response","None",-0.292616142403506,0.876795883385195,FALSE
"EWSR1","Pre-response","None",0.291720330070522,0.876795883385195,FALSE
"SYK","Pre-response","None",0.291107454874679,0.876795883385195,FALSE
"IFIT1","Pre-response","None",0.288943699377063,0.88927259348503,FALSE
"MEF2C","Pre-response","None",-0.288520787000083,0.876795883385195,FALSE
"KLRF1","Pre-response","None",0.288020867839407,0.891222268137427,FALSE
"KIR3DL2","Pre-response","None",-0.287437032552209,0.876795883385195,FALSE
"TNFSF14","Pre-response","None",-0.285131010642533,0.876795883385195,FALSE
"LCP2","Pre-response","None",0.284256403527193,0.876795883385195,FALSE
"RHOA","Pre-response","None",-0.283948901901638,0.876795883385195,FALSE
"GRB2","Pre-response","None",0.283489027880544,0.876795883385195,FALSE
"CD36","Pre-response","None",-0.28303747370419,0.880957973803262,FALSE
"GZMM","Pre-response","None",0.282995871811193,0.880957973803262,FALSE
"LILRA5","Pre-response","None",0.281571537652553,0.88927259348503,FALSE
"AHR","Pre-response","None",-0.27883825273545,0.88927259348503,FALSE
"TIGIT","Pre-response","None",-0.278032297692317,0.882940220185893,FALSE
"PRKCD","Pre-response","None",-0.277639775889233,0.88927259348503,FALSE
"HAVCR2","Pre-response","None",-0.275234725200082,0.876795883385195,FALSE
"KCNJ2","Pre-response","None",-0.274757148963791,0.88927259348503,FALSE
"CEBPB","Pre-response","None",-0.274367688480414,0.876795883385195,FALSE
"GNB1","Pre-response","None",0.273863362018645,0.876795883385195,FALSE
"TAPBP","Pre-response","None",-0.273765537249426,0.876795883385195,FALSE
"IFI16","Pre-response","None",-0.273749901379365,0.876795883385195,FALSE
"FCER1G","Pre-response","None",-0.273489957974464,0.876795883385195,FALSE
"CYBB","Pre-response","None",0.27200280371086,0.876795883385195,FALSE
"ENTPD1","Pre-response","None",-0.271410962167374,0.876795883385195,FALSE
"CCL2","Pre-response","None",-0.270311105951028,0.88927259348503,FALSE
"MCL1","Pre-response","None",-0.270101778539388,0.876795883385195,FALSE
"CXCL3","Pre-response","None",0.268294632867041,0.88927259348503,FALSE
"MAP3K1","Pre-response","None",0.268065845598482,0.876795883385195,FALSE
"MMP9","Pre-response","None",-0.267699278902406,0.91501139647594,FALSE
"EGR2","Pre-response","None",-0.267011570429424,0.88927259348503,FALSE
"CEACAM6","Pre-response","None",-0.266526876921701,0.876795883385195,FALSE
"DAXX","Pre-response","None",0.265738242440284,0.876795883385195,FALSE
"ITGA2B","Pre-response","None",-0.265640080404957,0.913710918815887,FALSE
"RELA","Pre-response","None",-0.26471521693776,0.876795883385195,FALSE
"CCL7","Pre-response","None",-0.262872826535729,0.876795883385195,FALSE
"CFB","Pre-response","None",-0.262872826535729,0.876795883385195,FALSE
"GTF3C1","Pre-response","None",-0.261934843282444,0.876795883385195,FALSE
"GNAS","Pre-response","None",-0.259048656492665,0.876795883385195,FALSE
"TYROBP","Pre-response","None",0.258921075215309,0.891222268137427,FALSE
"IL10RB","Pre-response","None",0.257126684802415,0.876795883385195,FALSE
"NCF4","Pre-response","None",0.256797915854738,0.88927259348503,FALSE
"AGER","Pre-response","None",-0.255378484469043,0.876795883385195,FALSE
"TRAF6","Pre-response","None",-0.254254682932963,0.876795883385195,FALSE
"ELK1","Pre-response","None",-0.253715868372837,0.876795883385195,FALSE
"RAC1","Pre-response","None",0.250700595127723,0.881734517820031,FALSE
"PDCD1","Pre-response","None",0.250035132886958,0.876795883385195,FALSE
"MAFF","Pre-response","None",-0.249196112464626,0.876795883385195,FALSE
"IL16","Pre-response","None",0.249038577638249,0.876795883385195,FALSE
"HLA-C","Pre-response","None",0.248444001089425,0.982758001819503,FALSE
"ITGB2","Pre-response","None",0.246863883141511,0.876795883385195,FALSE
"ATG10","Pre-response","None",-0.246543617575576,0.876795883385195,FALSE
"GPR183","Pre-response","None",-0.24578546626732,0.88927259348503,FALSE
"PECAM1","Pre-response","None",0.245453536703007,0.88927259348503,FALSE
"ZAP70","Pre-response","None",0.244563003691382,0.88927259348503,FALSE
"KIR3DL1","Pre-response","None",-0.244274367716885,0.876795883385195,FALSE
"TGFB2","Pre-response","None",-0.243573725544612,0.876795883385195,FALSE
"TLR1","Pre-response","None",0.241920038178939,0.88927259348503,FALSE
"TNFRSF13C","Pre-response","None",0.241750219225082,0.891222268137427,FALSE
"BTLA","Pre-response","None",0.241213043335211,0.88927259348503,FALSE
"TNFAIP3","Pre-response","None",-0.240396752511443,0.88927259348503,FALSE
"IL2RB","Pre-response","None",0.239872104542284,0.891222268137427,FALSE
"TWIST2","Pre-response","None",-0.237776115995312,0.876795883385195,FALSE
"ROCK2","Pre-response","None",-0.236927977721114,0.88927259348503,FALSE
"MBP","Pre-response","None",-0.235070877687424,0.876795883385195,FALSE
"KLRC2","Pre-response","None",-0.234676899542847,0.893349295275477,FALSE
"MAF","Pre-response","None",0.23465024184692,0.88927259348503,FALSE
"CCR2","Pre-response","None",0.234584161637799,0.891603324975808,FALSE
"BCL2","Pre-response","None",0.234494637866588,0.895189650504968,FALSE
"CCL4","Pre-response","None",-0.233091502656277,0.88927259348503,FALSE
"KLRF2","Pre-response","None",0.232734053397212,0.876795883385195,FALSE
"PTGS1","Pre-response","None",-0.232156344197016,0.88927259348503,FALSE
"SELL","Pre-response","None",0.232080608399443,0.891603324975808,FALSE
"ATM","Pre-response","None",0.232048444477043,0.891222268137427,FALSE
"IL13RA1","Pre-response","None",0.231885875471377,0.88927259348503,FALSE
"ATG7","Pre-response","None",-0.231051020976382,0.876795883385195,FALSE
"IL6ST","Pre-response","None",0.230714745054479,0.88927259348503,FALSE
