"Gene"	"sample001"	"sample002"	"sample003"	"sample004"	"sample005"	"sample006"	"sample007"	"sample008"	"sample009"	"sample010"	"sample011"	"sample012"	"sample013"	"sample014"	"sample015"	"sample016"	"sample017"	"sample018"	"sample019"	"sample020"	"sample021"	"sample022"	"sample023"	"sample024"	"sample025"	"sample026"	"sample027"	"sample028"	"sample029"	"sample030"	"sample031"	"sample032"	"sample033"	"sample034"	"sample035"	"sample036"	"sample037"	"sample038"	"sample039"	"sample040"	"sample041"	"sample042"	"sample043"	"sample044"	"sample045"	"sample046"	"sample047"	"sample048"	"sample049"	"sample050"	"sample051"	"sample052"	"sample053"	"sample054"	"sample055"	"sample056"	"sample057"	"sample058"	"sample059"	"sample060"	"sample061"	"sample062"	"sample063"	"sample064"	"sample065"	"sample066"	"sample067"	"sample068"	"sample069"	"sample070"	"sample071"	"sample072"	"sample073"	"sample074"	"sample075"	"sample076"	"sample077"	"sample078"	"sample079"	"sample080"	"sample081"	"sample082"	"sample083"	"sample084"	"sample085"	"sample086"	"sample087"	"sample088"	"sample089"	"sample090"	"sample091"	"sample092"	"sample093"	"sample094"	"sample095"	"sample096"	"sample097"	"sample098"	"sample099"	"sample100"
"OAS3"	47.5833790236818	50.0223290008962	455.66100687569	137.600199971208	889.892472735393	238.868019199698	335.334808128529	251.046664210181	137.927657886264	47.7524469657488	42.9284965871334	144.04966182705	612.09226274553	64.2855938687318	191.38021428966	100.398557649922	105.155197466466	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	213.666699566311	293.223812977851	895.25791354503	151.397929992001	124.029057495334	49.9431886448736	43.8779764066807	65.2192572511393	46.7603717443115	63.5966616148784	165.876081317018	392.48678591512	564.750514405431	356.208995240684	405.95985526178	385.529663947448	154.621224015843	43.4305875307569	57.7319772579879	249.211536925217	348.390818491054	62.6918649518966	299.20854639378	45.798271443488	47.6964561822443	41.7744701420307	426.904906981372	62.7027527646719	176.191315462137	42.8961761906304	115.515659228989	317.152057393919	1204.71097804852	408.269261319856	340.743065338908	498.34141680814	295.317112470877	39.936761312624	39.6874712429403	228.726756418937	568.060079249458	920.099643681082	409.556165840593	216.314345437468	42.6033487975726	40.9862142556658	314.511852246432	392.70137125084	292.37244699007	165.518485604639	290.498344538549	203.050642334613	135.191099589198	75.508812185807	49.2896075689695	40.8165562646759	53.8123142055068	411.473044978276	1102.59375053203	405.692584002306	227.641591209299	366.880557863145	44.7475200878222	71.8641438518843	39.6135565926475	65.0304732530385	121.385306771417	935.039436989356	941.064733181808	704.62661846054	346.12739791503	485.992341162815	611.744716298677	95.7916758913157	59.3257577888205	412.640523814412	846.657489856167	464.714734404292	93.9728221285718
"OASL"	47.5833790236818	105.593822990719	2096.05394677613	137.600199971208	4909.79553811343	1382.94855459735	1114.77183128698	401.6861084154	665.042797990061	75.5682473232975	69.3080577399269	797.224528141339	2211.71636202675	2524.36670003736	740.538240231064	343.128483610969	339.500377331554	239.393743672246	67.2550366379201	39.7736581206791	58.1310783941177	517.982704396982	1147.66660815205	3282.59219981335	365.136184098355	278.602584373847	129.38334034855	86.5931864385844	317.952705234804	46.7603717443115	63.5966616148784	578.870231701392	888.220242204964	1302.05933128514	824.180600792489	567.226006760124	704.720938087009	294.803914523454	43.4305875307569	41.4592296287166	1086.85586746498	1062.87848873166	1434.23314043701	1334.64345781431	92.3293152300719	60.2406241581745	309.151966286098	1695.56503917051	1386.60867463796	832.813443122501	42.8961761906304	115.515659228989	1318.84338494148	4523.9114331752	2299.0818193003	1183.09872822919	1167.23012443868	461.190766194676	87.3816337520214	80.5457228875473	987.029408503851	2729.53185681856	3806.25084065374	1537.72773531604	1000.07851043036	131.921269551684	94.2682927880313	819.442318690107	1601.0119832523	1084.13152215615	594.402067652636	986.938943133489	554.028213105439	227.363619039272	150.996455654993	100.816852466143	90.5719383513157	201.837007037119	1668.29861674128	3668.03567638485	1774.08392959579	692.002203678283	1135.9644109786	246.312724323417	213.477536209806	80.9899164536678	61.9482680972973	638.310558126593	3587.34661162992	3624.61227309356	2392.66559779768	1356.72773379844	2292.73499056642	1779.83944808852	205.270731420836	59.3257577888205	1300.18037522001	3314.36119750743	2041.75653056576	807.696690215291
"OXER1"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	63.437199642222	251.046664210181	40.1887115053216	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	34.9931653743212	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	30.1291268562996	36.875147197269	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	39.2364581810794	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	37.8693621311996
"PAX5"	47.5833790236818	62.9770343167708	33.2878698817029	137.600199971208	34.9306199063979	48.7254498367506	41.692081768817	28.6141977785582	40.1887115053216	125.970955095645	66.925526179341	76.9966371013187	44.4778575745418	64.2855938687318	41.776951383903	41.9328106612016	48.2142125018183	37.7622436583715	67.2550366379201	79.3086742926342	58.1310783941177	77.7020696493222	60.3278409839632	60.4495552697522	62.3403241143533	49.6196716066667	46.8950128120878	152.585662954232	53.0038857198	73.5073043820577	63.5966616148784	71.0867392815467	62.4193082354516	44.7912530757371	34.3251260169293	42.6327145016639	36.875147197269	51.5661911008315	121.714221554946	95.5635242941918	89.9897220481044	66.4339406490238	62.6918649518966	78.7365188239759	99.7257360681952	108.17556262133	103.05761784039	103.712579556599	62.7027527646719	71.5869179513794	93.3206313027165	115.515659228989	68.7218256577589	52.4925966548263	49.4871831902856	72.6437902070518	27.9128135552211	50.0071310593306	39.936761312624	97.333523223311	69.0694856586225	75.0289179196811	47.7391973633539	46.5400902945169	30.0269774344071	171.883210723807	112.671102988825	145.496305135309	117.278249912813	58.4669036823238	61.6168110606479	40.1823562540353	51.3942614085476	89.0929955414358	117.698064410734	76.1823130730719	93.1433813959903	84.0868445419129	34.4184897514242	43.5578162236244	34.8488239490019	47.8001379868387	39.009097061472	44.7475200878222	61.2896671226489	64.2333820149779	40.555330996594	50.234686588805	52.9602040136815	36.2624408293088	49.6450752654631	55.5460876409605	32.4720102337097	35.8657823292397	75.2705972220664	77.3044789627885	62.2768498068545	47.4051231488309	64.2654464640207	37.8693621311996
"PDCD1"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	113.158101928568	67.0613859544562	28.6141977785582	103.907913597009	47.7524469657488	66.925526179341	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	69.8946896558072	52.5775987332329	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	40.691926452711	60.4495552697522	82.3739112911521	72.5179628833847	49.9431886448736	43.8779764066807	47.0727226641208	55.1304782865433	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	37.0738905966766	36.875147197269	57.7283509373809	59.6736272672599	45.7917191249175	73.8515652274777	32.2808263600699	62.6918649518966	94.4903391638858	92.3293152300719	72.5701580812847	91.8411726072544	60.2909088847993	62.7027527646719	77.0800220967305	102.972270945608	115.515659228989	33.2793344589631	67.4841762487916	72.1739253600257	122.811694717753	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	55.2666899711507	37.3649989639846	30.8991568694847	55.844737104576	78.3704111038024	42.6033487975726	64.3893425956509	44.922309061935	33.7880293612252	37.9285784510696	109.936621758551	88.8030073214181	73.9634642181065	84.4973983239302	62.1725207148066	107.550293233582	80.2045330600881	97.5603374765239	72.3132469677422	41.5638514714774	120.733750571317	32.8297651008508	41.1936064969145	79.9861921569822	80.3237252352727	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	185.711351891403
"PDCD1LG2"	47.5833790236818	39.9220502800449	102.526639235645	137.600199971208	537.005885131008	190.160002439812	67.0613859544562	28.6141977785582	341.965746198781	47.7524469657488	42.9284965871334	40.83619045416	106.75774627133	64.2855938687318	41.776951383903	48.2977909906823	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	106.824021803606	178.178392304568	60.4495552697522	135.808474817741	49.6196716066667	47.6687805234873	43.8779764066807	47.0727226641208	48.2567036401295	63.5966616148784	74.4788450978861	99.6256607809541	439.245423287216	34.3251260169293	53.7503623116384	121.946111781369	105.143463654596	76.372688172836	71.683008028051	126.925503519849	293.771660289816	62.6918649518966	122.055451899281	92.3293152300719	61.6238213874596	116.488109991053	168.83610300934	62.7027527646719	125.262392743096	42.8961761906304	115.515659228989	108.357512998384	327.416686814226	331.981637109025	117.612173488664	85.2736454112005	58.6583647325948	94.6700926915753	39.6874712429403	84.4264835414665	142.902438537759	347.2138257424	76.3250738332388	87.783868529489	215.849866682902	165.543319378634	154.053819382231	319.854379948038	325.559953134756	160.670411342277	128.121442915992	115.324295379761	70.6632293805113	124.345041429613	105.312655905378	93.1433813959903	65.5914133316742	199.489566599254	481.026807104145	391.195473239521	81.9430936917235	84.3571723954333	89.5621614557762	78.2088298894256	39.6135565926475	83.6250925149768	64.8738153287107	224.087191830709	500.621126869023	326.532988794989	108.959177311576	222.985294274884	187.864967840558	99.2085254068383	44.94680293492	106.399393353003	406.393604712913	568.524229696504	71.5920291090329
"PDCD2"	47.5833790236818	138.948695999696	142.388863418984	137.600199971208	34.9306199063979	139.865575685242	157.693922116559	702.936382628061	126.594441241763	128.477958561347	138.637579728147	144.04966182705	92.5306388301055	64.2855938687318	208.007440940453	118.19248064649	148.716738461859	188.622407073566	67.2550366379201	144.835776046453	58.1310783941177	158.631620222854	105.227463407657	60.4495552697522	204.832493518589	194.635475852103	188.377266466157	218.556200481677	112.103689024604	172.311969877788	63.5966616148784	98.1814478518102	102.020508395881	44.7912530757371	307.330015792577	96.3981413767305	95.045691900961	127.806804643411	102.626478335178	127.424942263861	131.524978202307	81.1862782955757	62.6918649518966	259.848432700686	151.409085392172	130.06823600898	134.409357681984	137.486986202434	62.7027527646719	155.552938458889	135.165851176677	115.515659228989	121.569408778592	74.9873220710902	82.4735221096168	138.377034627199	85.2736454112005	84.9621156698027	109.227042190027	181.232837430887	102.854881000879	142.902438537759	60.7631919838417	78.1961169417833	94.0444933245629	183.876053410323	165.543319378634	130.516014468787	115.504378371348	102.729554734722	152.221485241894	130.652931359996	137.869437205514	139.786696806704	147.672967145554	132.184832626653	155.245771752695	114.361374878319	139.653022166404	128.662294567414	132.007345118819	72.8492487587878	115.759495529918	99.1605045146141	128.924020282839	189.927197083449	114.589087730876	115.108501917516	97.7740615681929	79.5054015182596	93.5611904341971	128.191415209478	105.777573336309	65.0246633629116	147.12434492861	149.23947408503	116.775860649132	94.8268331147188	81.5670290127227	252.834796268954
"PDGFA"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	27.8783562479552	192.473401357472	40.1887115053216	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	34.9931653743212	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	30.1291268562996	36.875147197269	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	39.2364581810794	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	37.8693621311996
"PDGFB"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	41.692081768817	209.212707057928	40.1887115053216	47.7524469657488	69.3080577399269	64.5824352032541	36.2936414316946	1155.21212182111	191.38021428966	40.0313228269228	48.2142125018183	37.7622436583715	781.436270695994	72.4079446086964	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	64.5623901156226	40.2430426655853	46.8950128120878	43.8779764066807	50.9562222839107	46.7603717443115	63.5966616148784	71.0867392815467	38.3175618388285	44.7912530757371	209.537731770345	30.1291268562996	37.6495252884117	51.5661911008315	50.1188980104934	43.8016761027391	69.2320928290084	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	51.5288089201948	53.0689346977643	62.7027527646719	39.2364581810794	42.8961761906304	4110.91352281165	52.8642227880629	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	37.2354434844577	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	50.1430902506616	47.3772909021196	42.3374332412711	44.8143329125616	56.9186877110905	40.828766468518	59.8537536777266	34.3787026232236	34.8488239490019	54.6287291278157	39.009097061472	44.7475200878222	57.0598764309547	39.6135565926475	71.2354388955173	46.0434007670063	46.8549201838419	42.970992382731	38.187155072005	46.996467677182	88.6161159277936	65.0246633629116	39.9631522283336	40.2208527381834	51.9003825107255	54.1891313251332	51.904747646106	58.1673402335226
"PDGFRB"	47.5833790236818	42.6167886739479	62.6477711173648	137.600199971208	34.9306199063979	42.432109088605	27.8783562479552	28.6141977785582	40.1887115053216	73.0612438575957	59.7564672492897	64.5824352032541	65.8366655570941	64.2855938687318	41.776951383903	40.0313228269228	54.0722393207893	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	51.912449041998	60.4495552697522	34.9931653743212	51.531216133282	46.8950128120878	94.8422460030403	89.6735366751501	57.4451166878867	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	30.1291268562996	36.875147197269	51.5661911008315	43.4305875307569	41.8116330805607	39.9954320213797	32.4745113182303	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	47.0380533799265	35.9302198359948	62.7027527646719	39.2364581810794	93.3206313027165	115.515659228989	55.5099298775505	29.4241012639161	30.699245155264	36.3302010479813	27.9128135552211	50.0071310593306	39.936761312624	73.8385402474904	46.0524912414443	37.3649989639846	43.3978658231913	50.2653202673848	30.0269774344071	42.6033487975726	50.5769883914916	47.0756098268873	42.6404930538662	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	48.8573979604269	73.944675744868	62.1023903567043	43.7276088877828	34.4184897514242	53.4416932278011	38.6299213474686	32.8297651008508	39.009097061472	44.7475200878222	69.7492485060372	64.2333820149779	40.555330996594	40.4955151864611	52.9602040136815	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	37.8693621311996
"PECAM1"	1408.56318585903	1346.79032722245	1278.70358970079	137.600199971208	1104.69831984979	1100.07944939122	1263.40528762296	217.582359908157	3523.62565865208	1451.10135839518	1512.99339796522	1413.15678876143	1656.55067586684	1882.57147364888	1331.30610975084	2753.93483821674	2089.65218404131	1073.63723057299	1190.75042367438	1317.30355695689	1791.57077056751	1217.24536336358	1158.90466280789	1151.05020666899	930.643233130073	2165.90067778313	1550.20843852919	1249.53507312125	1337.03007819035	1642.66847919179	1617.4220965204	1635.05821041625	1910.85849134054	1129.50102881086	1662.34869043688	3036.3230171973	1802.16219382493	1208.06694201473	1766.0614113507	1678.47691151859	1329.1481946505	1548.54352131891	1832.63994220632	1031.49238347611	1595.45148314107	1760.78622465182	1480.75875588949	1020.23859224307	708.070835595058	1413.72882472247	1602.62259057005	115.515659228989	1160.26735624452	1639.5991947292	1641.31979260361	1840.36472487501	2862.09616351171	2374.73863974549	1656.65673277027	2013.6629159243	1860.47253989592	1868.51150319198	2886.15119697266	2773.86354902778	2539.36646813909	1123.2798943968	1181.81699495499	1078.32104686273	1252.74187061147	1098.3547390753	1204.49499806312	1816.56396153243	1505.3754517911	1834.25919456646	1858.63448800842	1512.31437334063	1456.78370964255	1456.52541499791	1189.50300580922	1753.84670367507	1482.69548814621	2274.06858388828	1875.61590036117	1897.00399284309	1405.6017447569	1639.44665314331	1536.15482748899	1203.36472928088	1360.78003578629	973.302043079063	1252.67348542286	1566.11409654021	1217.83027180505	1184.95164948459	1385.6223956369	1726.07789525914	1245.68136437773	1280.13736682312	1166.71074075963	946.431098382941
"PIGR"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	36.2558023004657	175.734095657015	40.1887115053216	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	46.7508689400931	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	30.1291268562996	36.875147197269	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	39.2364581810794	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	37.8693621311996
"PIK3C2G"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	76.1357909131656	292.894928461322	49.1306998152556	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	48.9729349413625	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	44.4856558033263	36.875147197269	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	39.2364581810794	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	37.8693621311996
"PLA2G2A"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	81.5720703815169	225.952012758385	69.9082636635069	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	106.869127053177	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	195.567405481455	37.0738905966766	37.6495252884117	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	39.2364581810794	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	37.8693621311996
"PLA2G2E"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	27.8783562479552	28.6141977785582	40.1887115053216	47.7524469657488	42.9284965871334	40.83619045416	36.2936414316946	64.2855938687318	41.776951383903	40.0313228269228	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	34.9931653743212	40.2430426655853	46.8950128120878	43.8779764066807	47.0727226641208	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	30.1291268562996	36.875147197269	51.5661911008315	43.4305875307569	41.4592296287166	39.9954320213797	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	39.2364581810794	42.8961761906304	115.515659228989	33.2793344589631	29.4241012639161	30.699245155264	33.2237778216564	27.9128135552211	50.0071310593306	39.936761312624	39.6874712429403	37.0048141755277	37.3649989639846	30.8991568694847	33.7124884422433	30.0269774344071	42.6033487975726	40.9862142556658	37.1258752577975	33.7880293612252	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	42.3374332412711	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	34.3787026232236	34.8488239490019	32.8297651008508	39.009097061472	44.7475200878222	42.2979069169419	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	35.4734371314491	35.2561647990863	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	37.8693621311996
"PLA2G4A"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	47.1390398420657	56.1888270177537	209.212707057928	85.0192191895078	52.9097112380497	52.5874083192384	40.83619045416	42.6994691443887	64.2855938687318	174.732099163174	43.2138129916632	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	60.1182581130839	51.531216133282	46.8950128120878	98.9667757852683	47.0727226641208	46.7603717443115	660.165145893246	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	40.7797732000015	44.8217414182805	51.5661911008315	57.2849449530683	53.7518912136311	53.0739382923709	32.2808263600699	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	41.7744701420307	35.9302198359948	62.7027527646719	39.9230961992483	42.8961761906304	115.515659228989	63.4304114787837	29.4241012639161	53.6162316636686	46.6960197283381	27.9128135552211	64.7342311563035	87.3816337520214	39.6874712429403	41.4453918765911	37.3649989639846	52.0805289035165	46.5400902945169	90.9216876713846	42.6033487975726	50.5769883914916	51.345085481534	39.0927499709376	47.410723063837	57.9958427319124	45.6672478827112	48.1219676109996	47.3772909021196	42.3374332412711	53.7648822253773	40.8165562646759	47.0959821214356	34.4184897514242	45.5345916244597	75.6567967932832	32.8297651008508	56.894768064157	44.7475200878222	42.2979069169419	61.4406262751963	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	47.7472463789305	51.280091700271	32.4720102337097	35.8657823292397	39.9631522283336	40.2208527381834	36.0920601604489	33.1736341139475	33.9579637854799	71.5920291090329
"PLA2G6"	47.5833790236818	39.9220502800449	33.2878698817029	137.600199971208	34.9306199063979	34.8661537293385	41.692081768817	28.6141977785582	128.483310682513	47.7524469657488	47.8008809497731	67.0530247257308	64.058277126941	64.2855938687318	41.776951383903	48.2977909906823	48.2142125018183	37.7622436583715	67.2550366379201	39.7736581206791	58.1310783941177	37.3119181989542	35.0641330915218	60.4495552697522	34.9931653743212	40.2430426655853	46.8950128120878	43.8779764066807	57.0756762302464	46.7603717443115	63.5966616148784	42.1379604514207	38.3175618388285	44.7912530757371	34.3251260169293	181.663570380058	84.2781489193584	51.5661911008315	47.7302156963018	47.7817621470959	39.9954320213797	53.150380601855	62.6918649518966	32.5828755737537	45.798271443488	47.6964561822443	44.8031192273279	35.9302198359948	62.7027527646719	39.2364581810794	42.8961761906304	115.515659228989	33.2793344589631	49.9915480473934	30.699245155264	43.2407468348858	479.681700946475	123.392595888898	39.936761312624	39.6874712429403	46.0524912414443	37.3649989639846	91.1370631865452	48.4111334030614	347.982641487343	42.6033487975726	50.5769883914916	42.7875712346117	44.4312586100111	37.9285784510696	40.2329814303936	40.1823562540353	48.1219676109996	47.3772909021196	48.8573979604269	41.0575656551182	40.8165562646759	40.828766468518	34.4184897514242	57.4124333807835	45.076953778034	63.7389889433017	102.02829336428	44.7475200878222	61.2896671226489	39.6135565926475	40.555330996594	40.4955151864611	35.8081163040443	36.2624408293088	72.5609156523792	55.5460876409605	32.4720102337097	86.705528780937	39.9631522283336	40.2208527381834	51.9003825107255	33.1736341139475	33.9579637854799	37.8693621311996
